date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,hour,weekday,is_weekend,pollution_lag1,pollution_lag3,pollution_lag6,pollution_lag24,pollution_level
2012-02-13 03:00:00,154.0,-11,-6.0,1024.0,1,1.79,0,0,3,0,0,175.0,170.0,143.0,86.0,3
2012-02-13 04:00:00,145.0,-11,-7.0,1023.0,1,3.58,0,0,4,0,0,154.0,183.0,157.0,74.0,2
2012-02-13 05:00:00,144.0,-10,-6.0,1023.0,1,5.37,0,0,5,0,0,145.0,175.0,149.0,78.0,2
2012-02-13 06:00:00,163.0,-10,-6.0,1024.0,1,6.26,0,0,6,0,0,144.0,154.0,170.0,75.0,3
2012-02-13 07:00:00,172.0,-9,-5.0,1024.0,1,9.39,0,0,7,0,0,163.0,145.0,183.0,70.0,3
2012-02-13 08:00:00,170.0,-9,-4.0,1025.0,1,11.18,0,0,8,0,0,172.0,144.0,175.0,70.0,3
2012-02-13 09:00:00,182.0,-9,-2.0,1025.0,1,12.97,0,0,9,0,0,170.0,163.0,154.0,77.0,3
2012-02-13 10:00:00,138.0,-9,-1.0,1025.0,0,1.79,0,0,10,0,0,182.0,172.0,145.0,90.0,2
2012-02-13 11:00:00,149.0,-10,1.0,1024.0,1,1.79,0,0,11,0,0,138.0,170.0,144.0,113.0,2
2012-02-13 12:00:00,163.0,-10,2.0,1023.0,3,0.89,0,0,12,0,0,149.0,182.0,163.0,97.0,3
2012-02-13 13:00:00,165.0,-9,4.0,1022.0,3,1.78,0,0,13,0,0,163.0,138.0,172.0,111.0,3
2012-02-13 14:00:00,192.0,-10,4.0,1022.0,2,3.13,0,0,14,0,0,165.0,149.0,170.0,104.0,3
2012-02-13 15:00:00,226.0,-9,4.0,1021.0,2,6.26,0,0,15,0,0,192.0,163.0,182.0,106.0,4
2012-02-13 16:00:00,221.0,-9,3.0,1021.0,2,9.39,0,0,16,0,0,226.0,165.0,138.0,105.0,4
2012-02-13 17:00:00,224.0,-9,2.0,1021.0,3,0.89,0,0,17,0,0,221.0,192.0,149.0,105.0,4
2012-02-13 18:00:00,228.0,-9,1.0,1021.0,2,0.89,0,0,18,0,0,224.0,226.0,163.0,112.0,4
2012-02-13 19:00:00,254.0,-8,-2.0,1021.0,2,1.78,0,0,19,0,0,228.0,221.0,165.0,120.0,4
2012-02-13 20:00:00,288.0,-8,-2.0,1021.0,2,2.67,0,0,20,0,0,254.0,224.0,192.0,134.0,4
2012-02-13 21:00:00,295.0,-8,-1.0,1022.0,3,0.89,0,0,21,0,0,288.0,228.0,226.0,143.0,4
2012-02-13 22:00:00,332.0,-9,-4.0,1023.0,3,1.78,0,0,22,0,0,295.0,254.0,221.0,157.0,4
2012-02-13 23:00:00,352.0,-9,-3.0,1023.0,3,2.67,0,0,23,0,0,332.0,288.0,224.0,149.0,4
2012-02-14 00:00:00,376.0,-10,-5.0,1023.0,1,0.89,0,0,0,1,0,352.0,295.0,228.0,170.0,4
2012-02-14 01:00:00,380.0,-10,-6.0,1023.0,3,0.89,0,0,1,1,0,376.0,332.0,254.0,183.0,4
2012-02-14 02:00:00,327.0,-9,-6.0,1023.0,1,3.13,0,0,2,1,0,380.0,352.0,288.0,175.0,4
2012-02-14 03:00:00,306.0,-10,-6.0,1023.0,1,7.15,0,0,3,1,0,327.0,376.0,295.0,154.0,4
2012-02-14 04:00:00,248.0,-9,-5.0,1024.0,1,11.17,0,0,4,1,0,306.0,380.0,332.0,145.0,4
2012-02-14 05:00:00,235.0,-8,-3.0,1024.0,1,16.98,0,0,5,1,0,248.0,327.0,352.0,144.0,4
2012-02-14 06:00:00,236.0,-11,-2.0,1025.0,1,21.0,0,0,6,1,0,235.0,306.0,376.0,163.0,4
2012-02-14 07:00:00,151.0,-13,-3.0,1026.0,1,25.02,0,0,7,1,0,236.0,248.0,380.0,172.0,3
2012-02-14 08:00:00,14.0,-15,-1.0,1027.0,0,4.02,0,0,8,1,0,151.0,235.0,327.0,170.0,0
2012-02-14 09:00:00,13.0,-17,-1.0,1028.0,1,7.15,0,0,9,1,0,14.0,236.0,306.0,182.0,0
2012-02-14 10:00:00,16.0,-19,1.0,1028.0,0,4.92,0,0,10,1,0,13.0,151.0,248.0,138.0,0
2012-02-14 11:00:00,16.0,-20,2.0,1028.0,0,8.94,0,0,11,1,0,16.0,14.0,235.0,149.0,0
2012-02-14 12:00:00,15.0,-22,5.0,1028.0,1,5.81,0,0,12,1,0,16.0,13.0,236.0,163.0,0
2012-02-14 13:00:00,22.0,-26,4.0,1027.0,1,12.96,0,0,13,1,0,15.0,16.0,151.0,165.0,0
2012-02-14 14:00:00,25.0,-24,3.0,1027.0,0,4.02,0,0,14,1,0,22.0,16.0,14.0,192.0,0
2012-02-14 15:00:00,26.0,-23,4.0,1027.0,0,5.81,0,0,15,1,0,25.0,15.0,13.0,226.0,0
2012-02-14 16:00:00,23.0,-24,3.0,1027.0,2,1.79,0,0,16,1,0,26.0,22.0,16.0,221.0,0
2012-02-14 17:00:00,24.0,-24,3.0,1028.0,2,3.58,0,0,17,1,0,23.0,25.0,16.0,224.0,0
2012-02-14 18:00:00,25.0,-21,-2.0,1028.0,2,4.47,0,0,18,1,0,24.0,26.0,15.0,228.0,0
2012-02-14 19:00:00,22.0,-20,-2.0,1029.0,0,0.89,0,0,19,1,0,25.0,23.0,22.0,254.0,0
2012-02-14 20:00:00,38.0,-22,-6.0,1029.0,0,2.68,0,0,20,1,0,22.0,24.0,25.0,288.0,0
2012-02-14 21:00:00,57.0,-22,-1.0,1030.0,1,3.13,0,0,21,1,0,38.0,25.0,26.0,295.0,1
2012-02-14 22:00:00,41.0,-21,-4.0,1030.0,0,1.79,0,0,22,1,0,57.0,22.0,23.0,332.0,0
2012-02-14 23:00:00,71.0,-16,-5.0,1030.0,2,3.13,0,0,23,1,0,41.0,38.0,24.0,352.0,1
2012-02-15 00:00:00,80.0,-10,-6.0,1031.0,2,4.92,0,0,0,2,0,71.0,57.0,25.0,376.0,1
2012-02-15 01:00:00,129.0,-9,-6.0,1031.0,2,6.71,0,0,1,2,0,80.0,41.0,22.0,380.0,2
2012-02-15 02:00:00,149.0,-9,-6.0,1031.0,2,9.84,0,0,2,2,0,129.0,71.0,38.0,327.0,2
2012-02-15 03:00:00,132.0,-9,-6.0,1031.0,2,12.97,0,0,3,2,0,149.0,80.0,57.0,306.0,2
2012-02-15 04:00:00,97.0,-10,-6.0,1031.0,2,14.76,0,0,4,2,0,132.0,129.0,41.0,248.0,1
2012-02-15 05:00:00,83.0,-10,-7.0,1031.0,2,15.65,0,0,5,2,0,97.0,149.0,71.0,235.0,1
2012-02-15 06:00:00,78.0,-13,-10.0,1031.0,0,0.89,0,0,6,2,0,83.0,132.0,80.0,236.0,1
2012-02-15 07:00:00,92.0,-11,-9.0,1031.0,0,1.78,0,0,7,2,0,78.0,97.0,129.0,151.0,1
2012-02-15 08:00:00,95.0,-11,-9.0,1031.0,3,0.89,0,0,8,2,0,92.0,83.0,149.0,14.0,1
2012-02-15 09:00:00,92.0,-10,-5.0,1031.0,0,0.89,0,0,9,2,0,95.0,78.0,132.0,13.0,1
2012-02-15 10:00:00,87.0,-9,-3.0,1031.0,3,0.89,0,0,10,2,0,92.0,92.0,97.0,16.0,1
2012-02-15 11:00:00,96.0,-9,-2.0,1030.0,3,1.78,0,0,11,2,0,87.0,95.0,83.0,16.0,1
2012-02-15 12:00:00,113.0,-10,0.0,1028.0,3,3.57,0,0,12,2,0,96.0,92.0,78.0,15.0,2
2012-02-15 13:00:00,138.0,-10,1.0,1026.0,2,1.79,0,0,13,2,0,113.0,87.0,92.0,22.0,2
2012-02-15 14:00:00,167.0,-10,2.0,1025.0,3,1.79,0,0,14,2,0,138.0,96.0,95.0,25.0,3
2012-02-15 15:00:00,134.0,-10,2.0,1025.0,2,4.02,0,0,15,2,0,167.0,113.0,92.0,26.0,2
2012-02-15 16:00:00,112.0,-11,2.0,1024.0,2,8.04,0,0,16,2,0,134.0,138.0,87.0,23.0,2
2012-02-15 17:00:00,118.0,-10,2.0,1025.0,3,1.79,0,0,17,2,0,112.0,167.0,96.0,24.0,2
2012-02-15 18:00:00,114.0,-11,0.0,1025.0,3,2.68,0,0,18,2,0,118.0,134.0,113.0,25.0,2
2012-02-15 19:00:00,126.0,-9,-2.0,1026.0,2,1.79,0,0,19,2,0,114.0,112.0,138.0,22.0,2
2012-02-15 20:00:00,133.0,-11,-4.0,1027.0,0,1.79,0,0,20,2,0,126.0,118.0,167.0,38.0,2
2012-02-15 21:00:00,145.0,-9,-2.0,1028.0,1,3.13,0,0,21,2,0,133.0,114.0,134.0,57.0,2
2012-02-15 22:00:00,163.0,-19,-2.0,1030.0,1,8.94,0,0,22,2,0,145.0,126.0,112.0,41.0,3
2012-02-15 23:00:00,16.0,-20,-2.0,1030.0,1,16.09,0,0,23,2,0,163.0,133.0,118.0,71.0,0
2012-02-16 00:00:00,4.0,-20,-3.0,1031.0,1,20.11,0,0,0,3,0,16.0,145.0,114.0,80.0,0
2012-02-16 01:00:00,5.0,-20,-3.0,1030.0,1,25.03,0,0,1,3,0,4.0,163.0,126.0,129.0,0
2012-02-16 02:00:00,8.0,-20,-4.0,1030.0,1,28.16,0,0,2,3,0,5.0,16.0,133.0,149.0,0
2012-02-16 03:00:00,12.0,-20,-4.0,1030.0,1,33.08,0,0,3,3,0,8.0,4.0,145.0,132.0,0
2012-02-16 04:00:00,11.0,-20,-4.0,1030.0,1,36.21,0,0,4,3,0,12.0,5.0,163.0,97.0,0
2012-02-16 05:00:00,10.0,-21,-7.0,1030.0,1,38.0,0,0,5,3,0,11.0,8.0,16.0,83.0,0
2012-02-16 06:00:00,11.0,-20,-6.0,1030.0,1,41.13,0,0,6,3,0,10.0,12.0,4.0,78.0,0
2012-02-16 07:00:00,9.0,-20,-5.0,1031.0,1,44.26,0,0,7,3,0,11.0,11.0,5.0,92.0,0
2012-02-16 08:00:00,12.0,-19,-2.0,1031.0,1,49.18,0,0,8,3,0,9.0,10.0,8.0,95.0,0
2012-02-16 09:00:00,17.0,-19,-1.0,1032.0,1,54.1,0,0,9,3,0,12.0,11.0,12.0,92.0,0
2012-02-16 10:00:00,15.0,-21,0.0,1031.0,1,61.25,0,0,10,3,0,17.0,9.0,11.0,87.0,0
2012-02-16 11:00:00,24.0,-21,1.0,1031.0,1,66.17,0,0,11,3,0,15.0,12.0,10.0,96.0,0
2012-02-16 12:00:00,17.0,-22,2.0,1030.0,1,71.98,0,0,12,3,0,24.0,17.0,11.0,113.0,0
2012-02-16 13:00:00,11.0,-23,2.0,1029.0,1,76.9,0,0,13,3,0,17.0,15.0,9.0,138.0,0
2012-02-16 14:00:00,15.0,-22,3.0,1028.0,1,80.92,0,0,14,3,0,11.0,24.0,12.0,167.0,0
2012-02-16 15:00:00,18.0,-22,2.0,1028.0,1,88.07,0,0,15,3,0,15.0,17.0,17.0,134.0,0
2012-02-16 16:00:00,18.0,-22,1.0,1028.0,1,95.22,0,0,16,3,0,18.0,11.0,15.0,112.0,0
2012-02-16 17:00:00,16.0,-20,0.0,1028.0,1,102.37,0,0,17,3,0,18.0,15.0,24.0,118.0,0
2012-02-16 18:00:00,14.0,-19,-2.0,1029.0,1,109.52,0,0,18,3,0,16.0,18.0,17.0,114.0,0
2012-02-16 19:00:00,16.0,-20,-3.0,1029.0,1,115.33,0,0,19,3,0,14.0,18.0,11.0,126.0,0
2012-02-16 20:00:00,13.0,-20,-3.0,1030.0,1,120.25,0,0,20,3,0,16.0,16.0,15.0,133.0,0
2012-02-16 21:00:00,15.0,-20,-5.0,1030.0,1,125.17,0,0,21,3,0,13.0,14.0,18.0,145.0,0
2012-02-16 22:00:00,15.0,-20,-5.0,1030.0,1,130.09,0,0,22,3,0,15.0,16.0,18.0,163.0,0
2012-02-16 23:00:00,20.0,-19,-4.0,1030.0,1,133.22,0,0,23,3,0,15.0,13.0,16.0,16.0,0
2012-02-17 00:00:00,7.0,-19,-4.0,1030.0,1,136.35,0,0,0,4,0,20.0,15.0,14.0,4.0,0
2012-02-17 01:00:00,8.0,-21,-8.0,1030.0,1,140.37,0,0,1,4,0,7.0,15.0,16.0,5.0,0
2012-02-17 02:00:00,9.0,-21,-8.0,1031.0,1,145.29,0,0,2,4,0,8.0,20.0,13.0,8.0,0
2012-02-17 03:00:00,11.0,-20,-7.0,1031.0,1,150.21,0,0,3,4,0,9.0,7.0,15.0,12.0,0
2012-02-17 04:00:00,12.0,-21,-7.0,1031.0,1,156.02,0,0,4,4,0,11.0,8.0,15.0,11.0,0
2012-02-17 05:00:00,11.0,-22,-7.0,1032.0,1,161.83,0,0,5,4,0,12.0,9.0,20.0,10.0,0
2012-02-17 06:00:00,9.0,-23,-7.0,1033.0,1,170.77,0,0,6,4,0,11.0,11.0,7.0,11.0,0
2012-02-17 07:00:00,10.0,-23,-8.0,1033.0,1,178.82,0,0,7,4,0,9.0,12.0,8.0,9.0,0
2012-02-17 08:00:00,16.0,-23,-7.0,1034.0,1,188.65,0,0,8,4,0,10.0,11.0,9.0,12.0,0
2012-02-17 09:00:00,17.0,-23,-5.0,1035.0,1,201.61,0,0,9,4,0,16.0,9.0,11.0,17.0,0
2012-02-17 10:00:00,15.0,-22,-3.0,1035.0,1,212.79,0,0,10,4,0,17.0,10.0,12.0,15.0,0
2012-02-17 11:00:00,18.0,-23,-2.0,1034.0,1,223.97,0,0,11,4,0,15.0,16.0,11.0,24.0,0
2012-02-17 12:00:00,19.0,-23,-1.0,1033.0,1,235.15,0,0,12,4,0,18.0,17.0,9.0,17.0,0
2012-02-17 13:00:00,26.0,-22,0.0,1032.0,1,246.33,0,0,13,4,0,19.0,15.0,10.0,11.0,0
2012-02-17 14:00:00,16.0,-24,1.0,1032.0,1,257.51,0,0,14,4,0,26.0,18.0,16.0,15.0,0
2012-02-17 15:00:00,24.0,-24,0.0,1032.0,1,268.69,0,0,15,4,0,16.0,19.0,17.0,18.0,0
2012-02-17 16:00:00,15.0,-25,0.0,1032.0,1,277.63,0,0,16,4,0,24.0,26.0,15.0,18.0,0
2012-02-17 17:00:00,13.0,-22,-1.0,1031.0,1,286.57,0,0,17,4,0,15.0,16.0,18.0,16.0,0
2012-02-17 18:00:00,9.0,-21,-2.0,1032.0,1,294.62,0,0,18,4,0,13.0,24.0,19.0,14.0,0
2012-02-17 19:00:00,8.0,-21,-3.0,1033.0,1,302.67,0,0,19,4,0,9.0,15.0,26.0,16.0,0
2012-02-17 20:00:00,11.0,-21,-4.0,1033.0,1,307.59,0,0,20,4,0,8.0,13.0,16.0,13.0,0
2012-02-17 21:00:00,10.0,-20,-5.0,1034.0,1,313.4,0,0,21,4,0,11.0,9.0,24.0,15.0,0
2012-02-17 22:00:00,18.0,-20,-4.0,1034.0,1,322.34,0,0,22,4,0,10.0,8.0,15.0,15.0,0
2012-02-17 23:00:00,18.0,-20,-4.0,1034.0,1,331.28,0,0,23,4,0,18.0,11.0,13.0,20.0,0
2012-02-18 00:00:00,14.0,-21,-5.0,1034.0,1,338.43,0,0,0,5,1,18.0,10.0,9.0,7.0,0
2012-02-18 01:00:00,16.0,-21,-5.0,1034.0,1,344.24,0,0,1,5,1,14.0,18.0,8.0,8.0,0
2012-02-18 02:00:00,12.0,-22,-7.0,1035.0,3,0.89,0,0,2,5,1,16.0,18.0,11.0,9.0,0
2012-02-18 03:00:00,9.0,-23,-8.0,1034.0,1,3.13,0,0,3,5,1,12.0,14.0,10.0,11.0,0
2012-02-18 04:00:00,8.0,-22,-9.0,1034.0,1,6.26,0,0,4,5,1,9.0,16.0,18.0,12.0,0
2012-02-18 05:00:00,10.0,-23,-9.0,1035.0,1,8.05,0,0,5,5,1,8.0,12.0,18.0,11.0,0
2012-02-18 06:00:00,8.0,-22,-10.0,1035.0,1,12.07,0,0,6,5,1,10.0,9.0,14.0,9.0,0
2012-02-18 07:00:00,17.0,-22,-10.0,1035.0,1,16.09,0,0,7,5,1,8.0,8.0,16.0,10.0,0
2012-02-18 08:00:00,17.0,-20,-7.0,1035.0,1,21.01,0,0,8,5,1,17.0,10.0,12.0,16.0,0
2012-02-18 09:00:00,30.0,-21,-5.0,1035.0,1,25.93,0,0,9,5,1,17.0,8.0,9.0,17.0,0
2012-02-18 10:00:00,27.0,-21,-3.0,1034.0,0,4.02,0,0,10,5,1,30.0,17.0,8.0,15.0,0
2012-02-18 11:00:00,23.0,-20,0.0,1032.0,1,5.81,0,0,11,5,1,27.0,17.0,10.0,18.0,0
2012-02-18 12:00:00,27.0,-23,1.0,1031.0,1,11.62,0,0,12,5,1,23.0,30.0,8.0,19.0,0
2012-02-18 13:00:00,19.0,-23,2.0,1030.0,1,18.77,0,0,13,5,1,27.0,27.0,17.0,26.0,0
2012-02-18 14:00:00,26.0,-22,3.0,1028.0,1,24.58,0,0,14,5,1,19.0,23.0,17.0,16.0,0
2012-02-18 15:00:00,45.0,-22,4.0,1028.0,1,30.39,0,0,15,5,1,26.0,27.0,30.0,24.0,0
2012-02-18 16:00:00,40.0,-22,4.0,1027.0,1,36.2,0,0,16,5,1,45.0,19.0,27.0,15.0,0
2012-02-18 17:00:00,52.0,-22,4.0,1026.0,1,41.12,0,0,17,5,1,40.0,26.0,23.0,13.0,1
2012-02-18 18:00:00,50.0,-22,2.0,1026.0,2,4.02,0,0,18,5,1,52.0,45.0,27.0,9.0,0
2012-02-18 19:00:00,53.0,-22,1.0,1027.0,2,7.15,0,0,19,5,1,50.0,40.0,19.0,8.0,1
2012-02-18 20:00:00,52.0,-20,-1.0,1027.0,1,3.13,0,0,20,5,1,53.0,52.0,26.0,11.0,1
2012-02-18 21:00:00,59.0,-19,-3.0,1028.0,3,0.89,0,0,21,5,1,52.0,50.0,45.0,10.0,1
2012-02-18 22:00:00,74.0,-19,-5.0,1028.0,3,1.78,0,0,22,5,1,59.0,53.0,40.0,18.0,1
2012-02-18 23:00:00,90.0,-18,-3.0,1028.0,3,2.67,0,0,23,5,1,74.0,52.0,52.0,18.0,1
2012-02-19 00:00:00,109.0,-18,-3.0,1028.0,1,1.79,0,0,0,6,1,90.0,59.0,50.0,14.0,2
2012-02-19 01:00:00,105.0,-19,-7.0,1028.0,1,6.71,0,0,1,6,1,109.0,74.0,53.0,16.0,2
2012-02-19 02:00:00,98.0,-19,-6.0,1027.0,3,0.89,0,0,2,6,1,105.0,90.0,52.0,12.0,1
2012-02-19 03:00:00,91.0,-20,-8.0,1027.0,1,1.79,0,0,3,6,1,98.0,109.0,59.0,9.0,1
2012-02-19 04:00:00,99.0,-19,-10.0,1027.0,2,0.89,0,0,4,6,1,91.0,105.0,74.0,8.0,1
2012-02-19 05:00:00,98.0,-21,-11.0,1027.0,1,1.79,0,0,5,6,1,99.0,98.0,90.0,10.0,1
2012-02-19 06:00:00,91.0,-20,-10.0,1026.0,1,3.58,0,0,6,6,1,98.0,91.0,109.0,8.0,1
2012-02-19 07:00:00,87.0,-20,-11.0,1026.0,1,6.71,0,0,7,6,1,91.0,99.0,105.0,17.0,1
2012-02-19 08:00:00,84.0,-17,-7.0,1027.0,1,8.5,0,0,8,6,1,87.0,98.0,98.0,17.0,1
2012-02-19 09:00:00,89.0,-18,-4.0,1026.0,0,1.79,0,0,9,6,1,84.0,91.0,91.0,30.0,1
2012-02-19 10:00:00,87.0,-18,-1.0,1026.0,3,0.89,0,0,10,6,1,89.0,87.0,99.0,27.0,1
2012-02-19 11:00:00,80.0,-20,2.0,1026.0,1,1.79,0,0,11,6,1,87.0,84.0,98.0,23.0,1
2012-02-19 12:00:00,73.0,-21,5.0,1025.0,1,3.58,0,0,12,6,1,80.0,89.0,91.0,27.0,1
2012-02-19 13:00:00,52.0,-20,7.0,1022.0,3,1.79,0,0,13,6,1,73.0,87.0,87.0,19.0,1
2012-02-19 14:00:00,38.0,-21,6.0,1022.0,3,3.58,0,0,14,6,1,52.0,80.0,84.0,26.0,0
2012-02-19 15:00:00,33.0,-21,7.0,1021.0,3,5.37,0,0,15,6,1,38.0,73.0,89.0,45.0,0
2012-02-19 16:00:00,33.0,-22,7.0,1020.0,2,4.02,0,0,16,6,1,33.0,52.0,87.0,40.0,0
2012-02-19 17:00:00,25.0,-22,6.0,1020.0,2,8.04,0,0,17,6,1,33.0,38.0,80.0,52.0,0
2012-02-19 18:00:00,32.0,-23,4.0,1021.0,2,12.06,0,0,18,6,1,25.0,33.0,73.0,50.0,0
2012-02-19 19:00:00,41.0,-23,1.0,1021.0,2,13.85,0,0,19,6,1,32.0,33.0,52.0,53.0,0
2012-02-19 20:00:00,52.0,-22,2.0,1021.0,2,16.98,0,0,20,6,1,41.0,25.0,38.0,52.0,1
2012-02-19 21:00:00,64.0,-19,-3.0,1021.0,3,0.89,0,0,21,6,1,52.0,32.0,33.0,59.0,1
2012-02-19 22:00:00,64.0,-18,-3.0,1021.0,3,1.78,0,0,22,6,1,64.0,41.0,33.0,74.0,1
2012-02-19 23:00:00,56.0,-18,-5.0,1022.0,3,2.67,0,0,23,6,1,64.0,52.0,25.0,90.0,1
2012-02-20 00:00:00,65.0,-18,-4.0,1021.0,3,3.56,0,0,0,0,0,56.0,64.0,32.0,109.0,1
2012-02-20 01:00:00,81.0,-19,-7.0,1021.0,0,1.79,0,0,1,0,0,65.0,64.0,41.0,105.0,1
2012-02-20 02:00:00,113.0,-19,-9.0,1021.0,0,2.68,0,0,2,0,0,81.0,56.0,52.0,98.0,2
2012-02-20 03:00:00,163.0,-18,-9.0,1021.0,1,1.79,0,0,3,0,0,113.0,65.0,64.0,91.0,3
2012-02-20 04:00:00,162.0,-17,-9.0,1021.0,1,2.68,0,0,4,0,0,163.0,81.0,64.0,99.0,3
2012-02-20 05:00:00,152.0,-18,-9.0,1021.0,1,5.81,0,0,5,0,0,162.0,113.0,56.0,98.0,3
2012-02-20 06:00:00,129.0,-18,-9.0,1021.0,1,8.94,0,0,6,0,0,152.0,163.0,65.0,91.0,2
2012-02-20 07:00:00,105.0,-18,-9.0,1021.0,1,10.73,0,0,7,0,0,129.0,162.0,81.0,87.0,2
2012-02-20 08:00:00,99.0,-16,-8.0,1021.0,1,12.52,0,0,8,0,0,105.0,152.0,113.0,84.0,1
2012-02-20 09:00:00,94.0,-16,-1.0,1022.0,3,0.89,0,0,9,0,0,99.0,129.0,163.0,89.0,1
2012-02-20 10:00:00,85.0,-19,1.0,1022.0,3,2.68,0,0,10,0,0,94.0,105.0,162.0,87.0,1
2012-02-20 11:00:00,110.0,-19,3.0,1022.0,3,4.47,0,0,11,0,0,85.0,99.0,152.0,80.0,2
2012-02-20 12:00:00,139.0,-21,6.0,1020.0,2,1.79,0,0,12,0,0,110.0,94.0,129.0,73.0,2
2012-02-20 13:00:00,139.0,-20,7.0,1020.0,3,0.89,0,0,13,0,0,139.0,85.0,105.0,52.0,2
2012-02-20 14:00:00,127.0,-20,8.0,1019.0,2,1.79,0,0,14,0,0,139.0,110.0,99.0,38.0,2
2012-02-20 15:00:00,129.0,-18,8.0,1019.0,2,3.58,0,0,15,0,0,127.0,139.0,94.0,33.0,2
2012-02-20 16:00:00,135.0,-17,8.0,1019.0,2,5.37,0,0,16,0,0,129.0,139.0,85.0,33.0,2
2012-02-20 17:00:00,145.0,-15,7.0,1018.0,2,7.16,0,0,17,0,0,135.0,127.0,110.0,25.0,2
2012-02-20 18:00:00,184.0,-15,3.0,1019.0,2,8.05,0,0,18,0,0,145.0,129.0,139.0,32.0,3
2012-02-20 19:00:00,236.0,-15,1.0,1020.0,2,8.94,0,0,19,0,0,184.0,135.0,139.0,41.0,4
2012-02-20 20:00:00,254.0,-12,-2.0,1020.0,2,10.73,0,0,20,0,0,236.0,145.0,127.0,52.0,4
2012-02-20 21:00:00,260.0,-9,-1.0,1021.0,2,12.52,0,0,21,0,0,254.0,184.0,129.0,64.0,4
2012-02-20 22:00:00,216.0,-8,0.0,1022.0,2,18.33,0,0,22,0,0,260.0,236.0,135.0,64.0,4
2012-02-20 23:00:00,160.0,-11,-1.0,1022.0,2,23.25,0,0,23,0,0,216.0,254.0,145.0,56.0,3
2012-02-21 00:00:00,93.0,-12,-2.0,1022.0,3,0.89,0,0,0,1,0,160.0,260.0,184.0,65.0,1
2012-02-21 01:00:00,75.0,-12,-2.0,1023.0,3,1.34,0,0,1,1,0,93.0,216.0,236.0,81.0,1
2012-02-21 02:00:00,73.0,-12,-4.0,1023.0,3,2.23,0,0,2,1,0,75.0,160.0,254.0,113.0,1
2012-02-21 03:00:00,68.0,-13,-6.0,1023.0,3,3.12,0,0,3,1,0,73.0,93.0,260.0,163.0,1
2012-02-21 04:00:00,69.0,-12,-6.0,1022.0,1,0.89,0,0,4,1,0,68.0,75.0,216.0,162.0,1
2012-02-21 05:00:00,82.0,-12,-6.0,1022.0,3,0.89,0,0,5,1,0,69.0,73.0,160.0,152.0,1
2012-02-21 06:00:00,83.0,-13,-6.0,1021.0,3,1.78,0,0,6,1,0,82.0,68.0,93.0,129.0,1
2012-02-21 07:00:00,99.0,-11,-3.0,1021.0,1,1.79,0,0,7,1,0,83.0,69.0,75.0,105.0,1
2012-02-21 08:00:00,117.0,-11,-3.0,1022.0,1,3.58,0,0,8,1,0,99.0,82.0,73.0,99.0,2
2012-02-21 09:00:00,125.0,-11,-1.0,1022.0,1,5.37,0,0,9,1,0,117.0,83.0,68.0,94.0,2
2012-02-21 10:00:00,95.0,-12,1.0,1022.0,1,7.16,0,0,10,1,0,125.0,99.0,69.0,85.0,1
2012-02-21 11:00:00,103.0,-13,2.0,1021.0,3,0.89,0,0,11,1,0,95.0,117.0,82.0,110.0,2
2012-02-21 12:00:00,123.0,-12,3.0,1020.0,3,2.68,0,0,12,1,0,103.0,125.0,83.0,139.0,2
2012-02-21 13:00:00,117.0,-11,4.0,1020.0,2,1.79,0,0,13,1,0,123.0,95.0,99.0,139.0,2
2012-02-21 14:00:00,140.0,-11,4.0,1018.0,2,3.58,0,0,14,1,0,117.0,103.0,117.0,127.0,2
2012-02-21 15:00:00,151.0,-11,4.0,1017.0,2,6.71,0,0,15,1,0,140.0,123.0,125.0,129.0,3
2012-02-21 16:00:00,143.0,-9,4.0,1017.0,2,9.84,0,0,16,1,0,151.0,117.0,95.0,135.0,2
2012-02-21 17:00:00,148.0,-11,3.0,1018.0,2,11.63,0,0,17,1,0,143.0,140.0,103.0,145.0,2
2012-02-21 18:00:00,162.0,-11,1.0,1018.0,2,13.42,0,0,18,1,0,148.0,151.0,123.0,184.0,3
2012-02-21 19:00:00,134.0,-10,0.0,1018.0,3,0.89,0,0,19,1,0,162.0,143.0,117.0,236.0,2
2012-02-21 20:00:00,138.0,-10,-2.0,1018.0,3,1.34,0,0,20,1,0,134.0,148.0,140.0,254.0,2
2012-02-21 21:00:00,155.0,-9,-3.0,1018.0,2,1.79,0,0,21,1,0,138.0,162.0,151.0,260.0,3
2012-02-21 22:00:00,172.0,-6,-2.0,1018.0,2,4.92,0,0,22,1,0,155.0,134.0,143.0,216.0,3
2012-02-21 23:00:00,151.0,-5,-3.0,1018.0,2,5.81,0,0,23,1,0,172.0,138.0,148.0,160.0,3
2012-02-22 00:00:00,141.0,-6,-4.0,1018.0,0,0.89,0,0,0,2,0,151.0,155.0,162.0,93.0,2
2012-02-22 01:00:00,153.0,-5,-3.0,1018.0,0,2.68,0,0,1,2,0,141.0,172.0,134.0,75.0,3
2012-02-22 02:00:00,141.0,-5,-2.0,1017.0,0,3.57,0,0,2,2,0,153.0,151.0,138.0,73.0,2
2012-02-22 03:00:00,158.0,-5,-2.0,1016.0,3,0.89,0,0,3,2,0,141.0,141.0,155.0,68.0,3
2012-02-22 04:00:00,153.0,-3,-1.0,1015.0,3,1.78,0,0,4,2,0,158.0,153.0,172.0,69.0,3
